ConsumptionID,Region,RecordDate,Sector,EnergyConsumedMWh,PeakLoadMW
43518,Central,2019-10-14,Industrial,866.011,84.32
43519,Central,2019-10-14,Commercial,1626.505,110.61
43520,Central,2019-10-14,Agricultural,45.414,3.37
43521,Central,2019-10-15,Residential,2251.378,191.18
43522,Central,2019-10-15,Industrial,891.095,76.64
43523,Central,2019-10-15,Commercial,2655.346,151.79
43524,Central,2019-10-15,Agricultural,47.416,2.83
43525,Central,2019-10-16,Residential,1581.264,106.66
43526,Central,2019-10-16,Industrial,2827.743,251.09
43527,Central,2019-10-16,Commercial,1666.274,105.68
43528,Central,2019-10-16,Agricultural,34.734,2.79
43529,Central,2019-10-17,Residential,1315.478,68.32
43530,Central,2019-10-17,Industrial,3162.951,192.04
43531,Central,2019-10-17,Commercial,1770.368,144.45
43532,Central,2019-10-17,Agricultural,128.946,7.93
43533,Central,2019-10-18,Residential,3639.309,279.68
43534,Central,2019-10-18,Industrial,1998.243,160.01
43535,Central,2019-10-18,Commercial,743.914,55.01
43536,Central,2019-10-18,Agricultural,72.268,5.02
43537,Central,2019-10-19,Residential,1323.309,94.52
43538,Central,2019-10-19,Industrial,87.731,8.91
43539,Central,2019-10-19,Commercial,1172.143,112.79
43540,Central,2019-10-19,Agricultural,3561.738,327.03
43541,Central,2019-10-20,Residential,2884.258,194.99
43542,Central,2019-10-20,Industrial,781.916,42.27
43543,Central,2019-10-20,Commercial,1265.813,84.92
43544,Central,2019-10-20,Agricultural,584.565,37.42
43545,Central,2019-10-21,Residential,1523.694,133.85
43546,Central,2019-10-21,Industrial,531.181,54.72
43547,Central,2019-10-21,Commercial,2423.993,158.55
43548,Central,2019-10-21,Agricultural,1279.817,105.48
43549,Central,2019-10-22,Residential,1453.985,83.46
43550,Central,2019-10-22,Industrial,2466.898,123.48
43551,Central,2019-10-22,Commercial,857.707,47.75
43552,Central,2019-10-22,Agricultural,1299.57,68.97
43553,Central,2019-10-23,Residential,1105.78,87.97
43554,Central,2019-10-23,Industrial,582.062,53.15
43555,Central,2019-10-23,Commercial,1438.251,127.63
43556,Central,2019-10-23,Agricultural,3141.187,192.36
43557,Central,2019-10-24,Residential,1281.997,101.58
43558,Central,2019-10-24,Industrial,3455.294,333.02
43559,Central,2019-10-24,Commercial,1463.706,82.36
43560,Central,2019-10-24,Agricultural,292.317,18.56
43561,Central,2019-10-25,Residential,3897.568,225.13
43562,Central,2019-10-25,Industrial,1250.99,121.19
43563,Central,2019-10-25,Commercial,386.884,29.88
43564,Central,2019-10-25,Agricultural,347.183,33.29
43565,Central,2019-10-26,Residential,2950.314,188.6
43566,Central,2019-10-26,Industrial,203.381,11.24
43567,Central,2019-10-26,Commercial,2683.394,245.86
43568,Central,2019-10-26,Agricultural,70.118,3.54
43569,Central,2019-10-27,Residential,2206.427,192.23
43570,Central,2019-10-27,Industrial,1550.1,79.57
43571,Central,2019-10-27,Commercial,1330.528,99.97
43572,Central,2019-10-27,Agricultural,1313.196,100.45
43573,Central,2019-10-28,Residential,1436.838,112.33
43574,Central,2019-10-28,Industrial,2868.058,268.72
43575,Central,2019-10-28,Commercial,685.896,47.43
43576,Central,2019-10-28,Agricultural,1090.532,106.9
43577,Central,2019-10-29,Residential,3472.861,248.62
43578,Central,2019-10-29,Industrial,240.316,19.34
43579,Central,2019-10-29,Commercial,1831.594,141.05
43580,Central,2019-10-29,Agricultural,1109.05,79.26
43581,Central,2019-10-30,Residential,1870.641,125.19
43582,Central,2019-10-30,Industrial,1379.685,135.93
43583,Central,2019-10-30,Commercial,1527.45,80.34
43584,Central,2019-10-30,Agricultural,889.971,55.27
43585,Central,2019-10-31,Residential,3383.974,277.34
43586,Central,2019-10-31,Industrial,1855.978,167.68
43587,Central,2019-10-31,Commercial,942.289,83.15
43588,Central,2019-10-31,Agricultural,82.325,8.07
43589,Central,2019-11-01,Residential,579.063,51.46
43590,Central,2019-11-01,Industrial,2079.633,152.89
43591,Central,2019-11-01,Commercial,1971.344,167.64
43592,Central,2019-11-01,Agricultural,1317.825,74.82
43593,Central,2019-11-02,Residential,1422.799,84.16
43594,Central,2019-11-02,Industrial,1515.2,114.03
43595,Central,2019-11-02,Commercial,2595.098,247.84
43596,Central,2019-11-02,Agricultural,551.833,40.86
43597,Central,2019-11-03,Residential,2731.914,200.45
43598,Central,2019-11-03,Industrial,931.145,47.5
43599,Central,2019-11-03,Commercial,566.79,36.58
43600,Central,2019-11-03,Agricultural,1906.425,162.26
43601,Central,2019-11-04,Residential,1690.372,163.01
43602,Central,2019-11-04,Industrial,2563.097,133.38
43603,Central,2019-11-04,Commercial,205.616,18.35
43604,Central,2019-11-04,Agricultural,1204.83,61.5
43605,Central,2019-11-05,Residential,2451.708,235.38
43606,Central,2019-11-05,Industrial,1261.573,98.83
43607,Central,2019-11-05,Commercial,1646.636,109.29
43608,Central,2019-11-05,Agricultural,588.018,54.73
43609,Central,2019-11-06,Residential,3317.562,229.8
43610,Central,2019-11-06,Industrial,143.657,9.76
43611,Central,2019-11-06,Commercial,1241.654,71.64
43612,Central,2019-11-06,Agricultural,1263.634,69.41
43613,Central,2019-11-07,Residential,2872.887,226.18
43614,Central,2019-11-07,Industrial,1838.814,123.52
43615,Central,2019-11-07,Commercial,415.634,32.96
43616,Central,2019-11-07,Agricultural,849.985,79.71
43617,Central,2019-11-08,Residential,2365.714,234.03
43618,Central,2019-11-08,Industrial,1535.81,149.46
43619,Central,2019-11-08,Commercial,1873.014,157.04
43620,Central,2019-11-08,Agricultural,89.52,8.83
43621,Central,2019-11-09,Residential,2220.263,213.22
43622,Central,2019-11-09,Industrial,1868.812,161.13
43623,Central,2019-11-09,Commercial,885.963,65.88
43624,Central,2019-11-09,Agricultural,1397.526,90.65
43625,Central,2019-11-10,Residential,2859.49,172.43
43626,Central,2019-11-10,Industrial,777.039,64.38
43627,Central,2019-11-10,Commercial,1669.05,89.18
43628,Central,2019-11-10,Agricultural,351.959,18.41
43629,Central,2019-11-11,Residential,1599.047,100.16
43630,Central,2019-11-11,Industrial,2307.537,152.13
43631,Central,2019-11-11,Commercial,1075.775,79.48
43632,Central,2019-11-11,Agricultural,572.162,31.22
43633,Central,2019-11-12,Residential,1016.87,86.04
43634,Central,2019-11-12,Industrial,2362.782,157.0
43635,Central,2019-11-12,Commercial,424.237,26.36
43636,Central,2019-11-12,Agricultural,2272.576,201.78
43637,Central,2019-11-13,Residential,547.931,34.06
43638,Central,2019-11-13,Industrial,2563.358,222.01
43639,Central,2019-11-13,Commercial,2832.556,209.32
43640,Central,2019-11-13,Agricultural,459.028,28.72
43641,Central,2019-11-14,Residential,945.306,86.75
43642,Central,2019-11-14,Industrial,4233.341,359.79
43643,Central,2019-11-14,Commercial,695.285,58.13
43644,Central,2019-11-14,Agricultural,61.657,5.91
43645,Central,2019-11-15,Residential,2662.374,206.97
43646,Central,2019-11-15,Industrial,276.545,20.39
43647,Central,2019-11-15,Commercial,815.791,50.63
43648,Central,2019-11-15,Agricultural,2219.351,199.71
43649,Central,2019-11-16,Residential,2624.827,216.95
43650,Central,2019-11-16,Industrial,62.082,4.59
43651,Central,2019-11-16,Commercial,2468.242,224.19
43652,Central,2019-11-16,Agricultural,1416.914,78.88
43653,Central,2019-11-17,Residential,2459.172,218.24
43654,Central,2019-11-17,Industrial,466.781,39.87
43655,Central,2019-11-17,Commercial,1177.124,70.32
43656,Central,2019-11-17,Agricultural,2068.23,167.54
43657,Central,2019-11-18,Residential,3083.17,156.33
43658,Central,2019-11-18,Industrial,799.69,52.35
43659,Central,2019-11-18,Commercial,335.81,27.59
43660,Central,2019-11-18,Agricultural,1260.814,106.9
43661,Central,2019-11-19,Residential,2426.771,191.96
43662,Central,2019-11-19,Industrial,2315.047,215.59
43663,Central,2019-11-19,Commercial,634.258,37.11
43664,Central,2019-11-19,Agricultural,278.42,16.98
43665,Central,2019-11-20,Residential,4077.569,292.11
43666,Central,2019-11-20,Industrial,139.177,14.12
43667,Central,2019-11-20,Commercial,1425.107,77.31
43668,Central,2019-11-20,Agricultural,917.451,49.32
43669,Central,2019-11-21,Residential,2483.393,255.53
43670,Central,2019-11-21,Industrial,572.837,58.43
43671,Central,2019-11-21,Commercial,164.957,9.24
43672,Central,2019-11-21,Agricultural,2562.164,241.11
43673,Central,2019-11-22,Residential,2261.469,173.33
43674,Central,2019-11-22,Industrial,1231.896,110.65
43675,Central,2019-11-22,Commercial,1983.687,187.36
43676,Central,2019-11-22,Agricultural,703.328,70.65
43677,Central,2019-11-23,Residential,4393.871,317.01
43678,Central,2019-11-23,Industrial,725.938,39.78
43679,Central,2019-11-23,Commercial,1412.005,99.52
43680,Central,2019-11-23,Agricultural,309.5,30.43
43681,Central,2019-11-24,Residential,2683.742,261.2
43682,Central,2019-11-24,Industrial,1329.025,102.85
43683,Central,2019-11-24,Commercial,1389.15,116.24
43684,Central,2019-11-24,Agricultural,1000.194,77.21
43685,Central,2019-11-25,Residential,1578.221,92.59
43686,Central,2019-11-25,Industrial,3132.12,209.27
43687,Central,2019-11-25,Commercial,999.263,89.75
43688,Central,2019-11-25,Agricultural,98.769,9.47
43689,Central,2019-11-26,Residential,1134.606,78.89
43690,Central,2019-11-26,Industrial,2733.31,156.03
43691,Central,2019-11-26,Commercial,2009.269,163.22
43692,Central,2019-11-26,Agricultural,312.752,25.07
43693,Central,2019-11-27,Residential,2567.696,174.23
43694,Central,2019-11-27,Industrial,733.56,64.59
43695,Central,2019-11-27,Commercial,1337.953,133.32
43696,Central,2019-11-27,Agricultural,1762.421,148.07
43697,Central,2019-11-28,Residential,1930.681,127.96
43698,Central,2019-11-28,Industrial,1241.955,81.91
43699,Central,2019-11-28,Commercial,1316.751,89.86
43700,Central,2019-11-28,Agricultural,1075.638,93.95
43701,Central,2019-11-29,Residential,3263.333,318.94
43702,Central,2019-11-29,Industrial,1801.757,143.82
43703,Central,2019-11-29,Commercial,722.553,43.71
43704,Central,2019-11-29,Agricultural,332.369,32.53
43705,Central,2019-11-30,Residential,2079.206,126.31
43706,Central,2019-11-30,Industrial,1567.32,99.91
43707,Central,2019-11-30,Commercial,816.824,84.2
43708,Central,2019-11-30,Agricultural,1367.91,141.76
43709,Central,2019-12-01,Residential,2209.42,182.6
43710,Central,2019-12-01,Industrial,1083.791,55.52
43711,Central,2019-12-01,Commercial,788.136,44.52
43712,Central,2019-12-01,Agricultural,1437.323,91.91
43713,Central,2019-12-02,Residential,2276.297,188.68
43714,Central,2019-12-02,Industrial,1726.769,122.94
43715,Central,2019-12-02,Commercial,1033.747,54.13
43716,Central,2019-12-02,Agricultural,344.331,28.5
43717,Central,2019-12-03,Residential,3662.894,263.39
43718,Central,2019-12-03,Industrial,1748.992,118.78
43719,Central,2019-12-03,Commercial,339.951,21.14
43720,Central,2019-12-03,Agricultural,314.237,27.41
43721,Central,2019-12-04,Residential,911.325,80.6
43722,Central,2019-12-04,Industrial,822.238,51.04
43723,Central,2019-12-04,Commercial,4776.87,258.7
43724,Central,2019-12-04,Agricultural,113.264,9.73
43725,Central,2019-12-05,Residential,2929.873,178.46
43726,Central,2019-12-05,Industrial,824.378,62.62
43727,Central,2019-12-05,Commercial,1124.654,84.64
43728,Central,2019-12-05,Agricultural,598.416,49.4
43729,Central,2019-12-06,Residential,1429.773,148.2
43730,Central,2019-12-06,Industrial,2667.582,222.67
43731,Central,2019-12-06,Commercial,1245.271,115.95
43732,Central,2019-12-06,Agricultural,676.259,59.65
43733,Central,2019-12-07,Residential,921.814,80.84
43734,Central,2019-12-07,Industrial,2642.844,206.06
43735,Central,2019-12-07,Commercial,296.405,29.97
43736,Central,2019-12-07,Agricultural,1371.707,74.21
43737,Central,2019-12-08,Residential,2202.531,117.54
43738,Central,2019-12-08,Industrial,1557.212,137.81
43739,Central,2019-12-08,Commercial,925.371,78.21
43740,Central,2019-12-08,Agricultural,1644.369,102.34
43741,Central,2019-12-09,Residential,2540.681,259.34
43742,Central,2019-12-09,Industrial,1055.233,105.91
43743,Central,2019-12-09,Commercial,738.248,48.0
43744,Central,2019-12-09,Agricultural,939.18,63.17
43745,Central,2019-12-10,Residential,1971.374,117.72
43746,Central,2019-12-10,Industrial,2386.599,187.56
43747,Central,2019-12-10,Commercial,380.541,31.45
43748,Central,2019-12-10,Agricultural,562.559,47.8
43749,Central,2019-12-11,Residential,1423.308,90.55
43750,Central,2019-12-11,Industrial,583.491,37.81
43751,Central,2019-12-11,Commercial,2827.237,154.68
43752,Central,2019-12-11,Agricultural,540.021,33.11
43753,Central,2019-12-12,Residential,2822.12,260.15
43754,Central,2019-12-12,Industrial,962.809,77.35
43755,Central,2019-12-12,Commercial,1980.466,110.61
43756,Central,2019-12-12,Agricultural,45.501,3.88
43757,Central,2019-12-13,Residential,2483.457,225.43
43758,Central,2019-12-13,Industrial,672.763,59.46
43759,Central,2019-12-13,Commercial,1462.067,84.56
43760,Central,2019-12-13,Agricultural,199.591,13.76
43761,Central,2019-12-14,Residential,1908.112,142.73
43762,Central,2019-12-14,Industrial,2964.719,295.16
43763,Central,2019-12-14,Commercial,936.734,58.12
43764,Central,2019-12-14,Agricultural,35.975,3.44
43765,Central,2019-12-15,Residential,1554.803,81.6
43766,Central,2019-12-15,Industrial,1092.796,66.48
43767,Central,2019-12-15,Commercial,2771.826,191.97
43768,Central,2019-12-15,Agricultural,106.928,9.25
43769,Central,2019-12-16,Residential,3608.13,307.51
43770,Central,2019-12-16,Industrial,228.541,21.36
43771,Central,2019-12-16,Commercial,777.26,57.53
43772,Central,2019-12-16,Agricultural,1069.155,78.23
43773,Central,2019-12-17,Residential,658.662,48.86
43774,Central,2019-12-17,Industrial,2141.847,145.72
43775,Central,2019-12-17,Commercial,2710.985,135.64
43776,Central,2019-12-17,Agricultural,548.544,50.52
43777,Central,2019-12-18,Residential,2818.153,169.93
43778,Central,2019-12-18,Industrial,1657.659,150.22
43779,Central,2019-12-18,Commercial,834.235,63.59
43780,Central,2019-12-18,Agricultural,371.029,36.8
43781,Central,2019-12-19,Residential,2401.253,202.92
43782,Central,2019-12-19,Industrial,987.976,97.17
43783,Central,2019-12-19,Commercial,2566.013,181.64
43784,Central,2019-12-19,Agricultural,396.531,21.11
43785,Central,2019-12-20,Residential,2264.629,140.21
43786,Central,2019-12-20,Industrial,945.606,91.26
43787,Central,2019-12-20,Commercial,2412.951,147.96
43788,Central,2019-12-20,Agricultural,33.119,3.45
43789,Central,2019-12-21,Residential,2893.033,155.3
43790,Central,2019-12-21,Industrial,1138.511,68.07
43791,Central,2019-12-21,Commercial,427.498,27.24
43792,Central,2019-12-21,Agricultural,598.421,39.02
43793,Central,2019-12-22,Residential,2186.965,227.23
43794,Central,2019-12-22,Industrial,2841.014,259.7
43795,Central,2019-12-22,Commercial,234.254,12.89
43796,Central,2019-12-22,Agricultural,47.492,3.49
43797,Central,2019-12-23,Residential,1659.017,103.07
43798,Central,2019-12-23,Industrial,1032.909,86.1
43799,Central,2019-12-23,Commercial,3189.733,234.94
43800,Central,2019-12-23,Agricultural,144.186,12.74
43801,Central,2019-12-24,Residential,2164.103,183.38
43802,Central,2019-12-24,Industrial,426.158,33.04
43803,Central,2019-12-24,Commercial,2880.377,264.05
43804,Central,2019-12-24,Agricultural,758.232,70.58
43805,Central,2019-12-25,Residential,2971.699,173.74
43806,Central,2019-12-25,Industrial,1491.996,131.13
43807,Central,2019-12-25,Commercial,991.183,84.6
43808,Central,2019-12-25,Agricultural,393.775,28.57
43809,Central,2019-12-26,Residential,2424.11,192.86
43810,Central,2019-12-26,Industrial,426.827,23.08
43811,Central,2019-12-26,Commercial,506.315,39.78
43812,Central,2019-12-26,Agricultural,1797.901,157.62
43813,Central,2019-12-27,Residential,2975.761,258.59
43814,Central,2019-12-27,Industrial,2648.337,239.23
43815,Central,2019-12-27,Commercial,356.024,26.94
43816,Central,2019-12-27,Agricultural,222.646,11.86
43817,Central,2019-12-28,Residential,1582.515,112.28
43818,Central,2019-12-28,Industrial,955.12,61.23
43819,Central,2019-12-28,Commercial,1856.714,184.6
43820,Central,2019-12-28,Agricultural,1238.096,63.88
43821,Central,2019-12-29,Residential,3010.409,230.85
43822,Central,2019-12-29,Industrial,500.796,31.95
43823,Central,2019-12-29,Commercial,2355.34,128.74
43824,Central,2019-12-29,Agricultural,28.827,2.03
43825,Central,2019-12-30,Residential,3301.683,169.67
43826,Central,2019-12-30,Industrial,1169.285,104.43
43827,Central,2019-12-30,Commercial,1061.536,56.61
43828,Central,2019-12-30,Agricultural,598.922,53.58
43829,Central,2019-12-31,Residential,1484.816,86.71
43830,Central,2019-12-31,Industrial,1176.334,85.09
43831,Central,2019-12-31,Commercial,2952.216,229.29
43832,Central,2019-12-31,Agricultural,558.527,34.05
43833,Central,2020-01-01,Residential,2648.894,254.26
43834,Central,2020-01-01,Industrial,2568.696,174.36
43835,Central,2020-01-01,Commercial,390.109,32.19
43836,Central,2020-01-01,Agricultural,39.929,3.99
43837,Central,2020-01-02,Residential,3303.617,313.52
43838,Central,2020-01-02,Industrial,474.394,35.18
43839,Central,2020-01-02,Commercial,2173.187,138.02
43840,Central,2020-01-02,Agricultural,544.266,51.01
43841,Central,2020-01-03,Residential,1408.514,112.91
43842,Central,2020-01-03,Industrial,1386.981,105.23
43843,Central,2020-01-03,Commercial,2199.532,155.54
43844,Central,2020-01-03,Agricultural,746.743,47.88
43845,Central,2020-01-04,Residential,1604.318,91.87
43846,Central,2020-01-04,Industrial,1022.812,67.63
43847,Central,2020-01-04,Commercial,2849.401,296.42
43848,Central,2020-01-04,Agricultural,747.476,68.22
43849,Central,2020-01-05,Residential,3702.132,241.88
43850,Central,2020-01-05,Industrial,1763.579,99.11
43851,Central,2020-01-05,Commercial,225.504,13.64
43852,Central,2020-01-05,Agricultural,306.306,19.84
43853,Central,2020-01-06,Residential,3258.455,317.9
43854,Central,2020-01-06,Industrial,1100.695,101.51
43855,Central,2020-01-06,Commercial,645.361,50.85
43856,Central,2020-01-06,Agricultural,1326.247,122.48
43857,Central,2020-01-07,Residential,2232.839,162.22
43858,Central,2020-01-07,Industrial,1012.223,70.13
43859,Central,2020-01-07,Commercial,2599.293,244.44
43860,Central,2020-01-07,Agricultural,27.284,2.5
43861,Central,2020-01-08,Residential,3903.772,399.05
43862,Central,2020-01-08,Industrial,852.381,50.97
43863,Central,2020-01-08,Commercial,139.947,8.69
43864,Central,2020-01-08,Agricultural,1726.253,148.74
43865,Central,2020-01-09,Residential,3158.716,239.84
43866,Central,2020-01-09,Industrial,1172.614,83.31
43867,Central,2020-01-09,Commercial,920.462,68.67
43868,Central,2020-01-09,Agricultural,409.035,37.33
43869,Central,2020-01-10,Residential,3643.194,249.46
43870,Central,2020-01-10,Industrial,2014.4,190.73
43871,Central,2020-01-10,Commercial,304.663,15.46
43872,Central,2020-01-10,Agricultural,389.327,35.9
43873,Central,2020-01-11,Residential,4959.223,404.88
43874,Central,2020-01-11,Industrial,453.353,46.45
43875,Central,2020-01-11,Commercial,777.927,70.75
43876,Central,2020-01-11,Agricultural,772.438,79.22
43877,Central,2020-01-12,Residential,1494.677,94.72
43878,Central,2020-01-12,Industrial,1980.128,147.16
43879,Central,2020-01-12,Commercial,1308.415,109.37
43880,Central,2020-01-12,Agricultural,1754.224,119.0
43881,Central,2020-01-13,Residential,2382.856,170.68
43882,Central,2020-01-13,Industrial,2012.174,133.13
43883,Central,2020-01-13,Commercial,1935.726,195.25
43884,Central,2020-01-13,Agricultural,227.504,13.61
43885,Central,2020-01-14,Residential,2331.401,122.77
43886,Central,2020-01-14,Industrial,948.138,77.11
43887,Central,2020-01-14,Commercial,1807.346,133.25
43888,Central,2020-01-14,Agricultural,756.981,51.45
43889,Central,2020-01-15,Residential,4081.646,399.84
43890,Central,2020-01-15,Industrial,1304.483,100.19
43891,Central,2020-01-15,Commercial,722.996,51.73
43892,Central,2020-01-15,Agricultural,84.809,6.56
43893,Central,2020-01-16,Residential,3134.277,277.03
43894,Central,2020-01-16,Industrial,1816.098,110.57
43895,Central,2020-01-16,Commercial,1281.264,109.98
43896,Central,2020-01-16,Agricultural,276.991,25.36
43897,Central,2020-01-17,Residential,843.453,81.2
43898,Central,2020-01-17,Industrial,772.465,39.09
43899,Central,2020-01-17,Commercial,3671.155,371.45
43900,Central,2020-01-17,Agricultural,591.959,52.96
43901,Central,2020-01-18,Residential,2780.842,209.61
43902,Central,2020-01-18,Industrial,977.487,89.78
43903,Central,2020-01-18,Commercial,948.875,92.35
43904,Central,2020-01-18,Agricultural,1573.998,92.71
43905,Central,2020-01-19,Residential,2389.036,177.2
43906,Central,2020-01-19,Industrial,765.488,49.58
43907,Central,2020-01-19,Commercial,1109.715,69.91
43908,Central,2020-01-19,Agricultural,2296.05,181.98
43909,Central,2020-01-20,Residential,1142.134,113.08
43910,Central,2020-01-20,Industrial,1412.415,81.85
43911,Central,2020-01-20,Commercial,2441.737,237.23
43912,Central,2020-01-20,Agricultural,1194.779,88.91
43913,Central,2020-01-21,Residential,1095.516,105.29
43914,Central,2020-01-21,Industrial,2912.973,201.38
43915,Central,2020-01-21,Commercial,826.913,72.23
43916,Central,2020-01-21,Agricultural,1482.692,92.88
43917,Central,2020-01-22,Residential,2064.624,176.08
43918,Central,2020-01-22,Industrial,2113.24,179.91
43919,Central,2020-01-22,Commercial,802.372,51.7
43920,Central,2020-01-22,Agricultural,1377.823,70.73
43921,Central,2020-01-23,Residential,2319.556,219.38
43922,Central,2020-01-23,Industrial,430.338,35.97
43923,Central,2020-01-23,Commercial,3436.171,295.07
43924,Central,2020-01-23,Agricultural,128.119,12.64
43925,Central,2020-01-24,Residential,3406.156,214.6
43926,Central,2020-01-24,Industrial,1033.653,69.48
43927,Central,2020-01-24,Commercial,1760.872,113.83
43928,Central,2020-01-24,Agricultural,351.562,33.71
43929,Central,2020-01-25,Residential,3577.343,334.49
43930,Central,2020-01-25,Industrial,1038.128,55.32
43931,Central,2020-01-25,Commercial,2499.018,208.24
43932,Central,2020-01-25,Agricultural,276.262,28.71
43933,Central,2020-01-26,Residential,3617.291,231.72
43934,Central,2020-01-26,Industrial,73.083,7.17
43935,Central,2020-01-26,Commercial,2864.029,261.83
43936,Central,2020-01-26,Agricultural,95.092,6.31
43937,Central,2020-01-27,Residential,2861.943,208.87
43938,Central,2020-01-27,Industrial,274.807,21.56
43939,Central,2020-01-27,Commercial,2040.053,179.64
43940,Central,2020-01-27,Agricultural,1213.061,119.12
43941,Central,2020-01-28,Residential,2038.738,170.42
43942,Central,2020-01-28,Industrial,3397.013,346.08
43943,Central,2020-01-28,Commercial,390.863,33.01
43944,Central,2020-01-28,Agricultural,1144.874,60.14
43945,Central,2020-01-29,Residential,3353.925,297.08
43946,Central,2020-01-29,Industrial,1282.494,91.95
43947,Central,2020-01-29,Commercial,987.982,96.94
43948,Central,2020-01-29,Agricultural,334.024,31.91
43949,Central,2020-01-30,Residential,1218.379,122.83
43950,Central,2020-01-30,Industrial,1044.941,62.1
43951,Central,2020-01-30,Commercial,3599.616,212.26
43952,Central,2020-01-30,Agricultural,1324.319,97.72
43953,Central,2020-01-31,Residential,3577.425,269.05
43954,Central,2020-01-31,Industrial,1861.53,104.31
43955,Central,2020-01-31,Commercial,1063.921,78.87
43956,Central,2020-01-31,Agricultural,420.145,31.39
43957,Central,2020-02-01,Residential,2771.026,210.66
43958,Central,2020-02-01,Industrial,3447.818,348.48
43959,Central,2020-02-01,Commercial,618.756,33.79
43960,Central,2020-02-01,Agricultural,276.557,27.15
43961,Central,2020-02-02,Residential,849.209,48.1
43962,Central,2020-02-02,Industrial,312.272,30.55
43963,Central,2020-02-02,Commercial,2592.368,151.64
43964,Central,2020-02-02,Agricultural,2567.949,231.41
43965,Central,2020-02-03,Residential,4151.239,255.15
43966,Central,2020-02-03,Industrial,2117.91,212.86
43967,Central,2020-02-03,Commercial,796.571,76.28
43968,Central,2020-02-03,Agricultural,133.007,8.34
43969,Central,2020-02-04,Residential,2650.85,208.29
43970,Central,2020-02-04,Industrial,1792.445,137.71
43971,Central,2020-02-04,Commercial,2203.304,117.69
43972,Central,2020-02-04,Agricultural,338.792,17.31
43973,Central,2020-02-05,Residential,3438.933,291.13
43974,Central,2020-02-05,Industrial,294.839,18.18
43975,Central,2020-02-05,Commercial,3486.199,188.54
43976,Central,2020-02-05,Agricultural,262.257,22.93
43977,Central,2020-02-06,Residential,3231.658,182.13
43978,Central,2020-02-06,Industrial,2442.636,178.38
43979,Central,2020-02-06,Commercial,887.817,86.09
43980,Central,2020-02-06,Agricultural,672.532,59.79
43981,Central,2020-02-07,Residential,1148.034,83.78
43982,Central,2020-02-07,Industrial,2470.161,165.08
43983,Central,2020-02-07,Commercial,507.125,43.88
43984,Central,2020-02-07,Agricultural,2463.421,176.16
43985,Central,2020-02-08,Residential,3200.643,285.62
43986,Central,2020-02-08,Industrial,3217.486,251.97
43987,Central,2020-02-08,Commercial,1019.137,82.82
43988,Central,2020-02-08,Agricultural,239.474,21.47
43989,Central,2020-02-09,Residential,825.767,62.74
43990,Central,2020-02-09,Industrial,2730.868,273.01
43991,Central,2020-02-09,Commercial,2771.769,164.46
43992,Central,2020-02-09,Agricultural,1153.485,103.69
43993,Central,2020-02-10,Residential,1480.879,114.33
43994,Central,2020-02-10,Industrial,2587.972,154.65
43995,Central,2020-02-10,Commercial,3212.276,241.43
43996,Central,2020-02-10,Agricultural,52.389,5.38
43997,Central,2020-02-11,Residential,2810.785,236.46
43998,Central,2020-02-11,Industrial,2160.124,122.74
43999,Central,2020-02-11,Commercial,1981.103,152.07
44000,Central,2020-02-11,Agricultural,53.716,4.58
44001,Central,2020-02-12,Residential,818.06,80.33
44002,Central,2020-02-12,Industrial,4529.169,361.89
44003,Central,2020-02-12,Commercial,1851.824,136.72
44004,Central,2020-02-12,Agricultural,254.593,26.34
44005,Central,2020-02-13,Residential,4563.325,340.84
44006,Central,2020-02-13,Industrial,1667.338,118.81
44007,Central,2020-02-13,Commercial,1098.223,81.27
44008,Central,2020-02-13,Agricultural,585.853,49.53
44009,Central,2020-02-14,Residential,5403.31,422.01
44010,Central,2020-02-14,Industrial,741.446,60.0
44011,Central,2020-02-14,Commercial,783.049,58.67
44012,Central,2020-02-14,Agricultural,803.866,46.33
44013,Central,2020-02-15,Residential,4410.438,329.48
44014,Central,2020-02-15,Industrial,1111.561,77.89
44015,Central,2020-02-15,Commercial,232.654,13.81
44016,Central,2020-02-15,Agricultural,1607.488,163.67
44017,Central,2020-02-16,Residential,2258.597,234.85
44018,Central,2020-02-16,Industrial,2348.924,193.49
44019,Central,2020-02-16,Commercial,2327.32,123.32
44020,Central,2020-02-16,Agricultural,288.141,29.98
44021,Central,2020-02-17,Residential,2191.873,202.81
44022,Central,2020-02-17,Industrial,2173.817,130.96
44023,Central,2020-02-17,Commercial,1821.239,165.88
44024,Central,2020-02-17,Agricultural,646.697,40.14
44025,Central,2020-02-18,Residential,773.492,57.17
44026,Central,2020-02-18,Industrial,998.529,63.51
44027,Central,2020-02-18,Commercial,2492.282,160.98
44028,Central,2020-02-18,Agricultural,2739.324,284.7
44029,Central,2020-02-19,Residential,2415.751,183.38
44030,Central,2020-02-19,Industrial,1628.926,158.38
44031,Central,2020-02-19,Commercial,2647.685,240.82
44032,Central,2020-02-19,Agricultural,720.554,73.66
44033,Central,2020-02-20,Residential,1894.443,130.21
44034,Central,2020-02-20,Industrial,4171.218,279.66
44035,Central,2020-02-20,Commercial,1899.536,197.03
44036,Central,2020-02-20,Agricultural,343.903,33.17
44037,Central,2020-02-21,Residential,3594.857,364.46
44038,Central,2020-02-21,Industrial,1110.274,89.03
44039,Central,2020-02-21,Commercial,1761.917,166.99
44040,Central,2020-02-21,Agricultural,1195.778,81.37
44041,Central,2020-02-22,Residential,1304.799,96.66
