ProductionID,PlantID,Region,RecordDate,EnergyGeneratedMWh,DowntimeHours,EfficiencyPct,CO2SavedTons
72112,29,Coastal,2019-05-31,1157.183,0.0,62.66,578.592
72113,29,Coastal,2019-06-01,842.145,0.0,60.36,421.072
72114,29,Coastal,2019-06-02,1373.986,0.0,69.18,686.993
72115,29,Coastal,2019-06-03,1181.327,0.0,71.63,590.664
72116,29,Coastal,2019-06-04,1502.237,0.0,67.87,751.118
72117,29,Coastal,2019-06-05,1070.941,0.0,64.83,535.47
72118,29,Coastal,2019-06-06,1098.465,0.0,64.99,549.232
72119,29,Coastal,2019-06-07,1295.499,0.0,60.81,647.75
72120,29,Coastal,2019-06-08,1229.755,0.0,60.23,614.878
72121,29,Coastal,2019-06-09,991.675,0.0,55.59,495.838
72122,29,Coastal,2019-06-10,849.528,0.0,62.74,424.764
72123,29,Coastal,2019-06-11,1141.399,0.0,60.81,570.7
72124,29,Coastal,2019-06-12,805.543,0.0,57.29,402.772
72125,29,Coastal,2019-06-13,1105.398,0.0,64.02,552.699
72126,29,Coastal,2019-06-14,848.066,0.0,67.81,424.033
72127,29,Coastal,2019-06-15,1113.205,0.0,64.48,556.602
72128,29,Coastal,2019-06-16,691.434,0.0,58.3,345.717
72129,29,Coastal,2019-06-17,1187.422,0.0,63.8,593.711
72130,29,Coastal,2019-06-18,550.758,0.0,56.9,275.379
72131,29,Coastal,2019-06-19,828.404,0.0,58.76,414.202
72132,29,Coastal,2019-06-20,1442.264,0.0,60.51,721.132
72133,29,Coastal,2019-06-21,925.646,0.0,60.12,462.823
72134,29,Coastal,2019-06-22,767.168,0.0,57.31,383.584
72135,29,Coastal,2019-06-23,644.663,0.0,57.65,322.332
72136,29,Coastal,2019-06-24,512.75,0.0,48.6,256.375
72137,29,Coastal,2019-06-25,946.388,0.0,63.37,473.194
72138,29,Coastal,2019-06-26,655.398,0.0,57.96,327.699
72139,29,Coastal,2019-06-27,927.121,0.0,59.85,463.56
72140,29,Coastal,2019-06-28,730.061,0.0,56.51,365.03
72141,29,Coastal,2019-06-29,712.571,0.0,56.65,356.286
72142,29,Coastal,2019-06-30,700.344,0.0,61.17,350.172
72143,29,Coastal,2019-07-01,858.95,0.0,58.09,429.475
72144,29,Coastal,2019-07-02,604.013,0.0,61.34,302.006
72145,29,Coastal,2019-07-03,424.824,0.0,53.91,212.412
72146,29,Coastal,2019-07-04,786.77,0.0,62.35,393.385
72147,29,Coastal,2019-07-05,944.739,0.0,57.75,472.37
72148,29,Coastal,2019-07-06,388.443,0.0,54.94,194.222
72149,29,Coastal,2019-07-07,737.398,0.0,62.04,368.699
72150,29,Coastal,2019-07-08,568.989,0.0,59.78,284.494
72151,29,Coastal,2019-07-09,658.096,0.0,57.35,329.048
72152,29,Coastal,2019-07-10,680.794,0.0,57.79,340.397
72153,29,Coastal,2019-07-11,584.906,0.0,54.86,292.453
72154,29,Coastal,2019-07-12,1109.93,0.0,60.83,554.965
72155,29,Coastal,2019-07-13,458.935,0.0,55.63,229.468
72156,29,Coastal,2019-07-14,702.406,0.0,54.42,351.203
72157,29,Coastal,2019-07-15,681.311,0.0,59.3,340.656
72158,29,Coastal,2019-07-16,843.397,0.0,63.17,421.698
72159,29,Coastal,2019-07-17,755.889,0.0,50.49,377.944
72160,29,Coastal,2019-07-18,285.51,0.0,52.96,142.755
72161,29,Coastal,2019-07-19,661.674,0.0,52.1,330.837
72162,29,Coastal,2019-07-20,284.899,0.0,57.86,142.45
72163,29,Coastal,2019-07-21,703.64,0.0,59.99,351.82
72164,29,Coastal,2019-07-22,121.706,0.0,53.39,60.853
72165,29,Coastal,2019-07-23,685.389,0.0,54.31,342.694
72166,29,Coastal,2019-07-24,805.193,0.0,56.47,402.596
72167,29,Coastal,2019-07-25,550.855,0.0,58.83,275.428
72168,29,Coastal,2019-07-26,286.29,0.0,57.05,143.145
72169,29,Coastal,2019-07-27,548.639,0.0,54.86,274.32
72170,29,Coastal,2019-07-28,620.469,0.0,56.1,310.234
72171,29,Coastal,2019-07-29,417.895,0.0,49.97,208.948
72172,29,Coastal,2019-07-30,138.018,0.0,49.14,69.009
72173,29,Coastal,2019-07-31,730.891,0.0,63.14,365.446
72174,29,Coastal,2019-08-01,362.687,0.0,60.56,181.344
72175,29,Coastal,2019-08-02,769.678,0.0,56.6,384.839
72176,29,Coastal,2019-08-03,713.697,0.0,54.82,356.848
72177,29,Coastal,2019-08-04,497.054,0.0,50.4,248.527
72178,29,Coastal,2019-08-05,639.912,0.0,54.88,319.956
72179,29,Coastal,2019-08-06,117.048,0.0,51.87,58.524
72180,29,Coastal,2019-08-07,146.628,0.0,48.65,73.314
72181,29,Coastal,2019-08-08,260.557,0.0,53.01,130.279
72182,29,Coastal,2019-08-09,0.0,0.0,45.78,0.0
72183,29,Coastal,2019-08-10,24.239,0.0,52.18,12.12
72184,29,Coastal,2019-08-11,545.241,0.0,60.1,272.62
72185,29,Coastal,2019-08-12,326.431,0.0,54.02,163.216
72186,29,Coastal,2019-08-13,48.549,0.0,52.79,24.274
72187,29,Coastal,2019-08-14,117.367,0.0,54.46,58.684
72188,29,Coastal,2019-08-15,279.873,0.0,52.81,139.936
72189,29,Coastal,2019-08-16,237.134,0.0,56.8,118.567
72190,29,Coastal,2019-08-17,164.903,0.0,44.41,82.452
72191,29,Coastal,2019-08-18,656.205,0.0,58.91,328.102
72192,29,Coastal,2019-08-19,404.054,0.0,55.56,202.027
72193,29,Coastal,2019-08-20,118.548,0.0,55.78,59.274
72194,29,Coastal,2019-08-21,49.272,0.0,47.22,24.636
72195,29,Coastal,2019-08-22,613.902,0.0,62.11,306.951
72196,29,Coastal,2019-08-23,497.648,0.0,54.23,248.824
72197,29,Coastal,2019-08-24,267.902,0.0,53.76,133.951
72198,29,Coastal,2019-08-25,118.674,0.0,48.35,59.337
72199,29,Coastal,2019-08-26,564.662,0.0,53.61,282.331
72200,29,Coastal,2019-08-27,524.877,0.0,53.01,262.438
72201,29,Coastal,2019-08-28,208.762,0.0,54.29,104.381
72202,29,Coastal,2019-08-29,0.0,0.0,43.08,0.0
72203,29,Coastal,2019-08-30,261.956,0.0,50.04,130.978
72204,29,Coastal,2019-08-31,457.821,0.0,54.5,228.91
72205,29,Coastal,2019-09-01,0.0,0.0,51.52,0.0
72206,29,Coastal,2019-09-02,184.231,0.0,54.8,92.116
72207,29,Coastal,2019-09-03,265.172,0.0,52.76,132.586
72208,29,Coastal,2019-09-04,239.601,8.54,51.37,119.8
72209,29,Coastal,2019-09-05,25.4,0.0,51.5,12.7
72210,29,Coastal,2019-09-06,86.268,0.0,45.61,43.134
72211,29,Coastal,2019-09-07,298.909,0.0,54.36,149.454
72212,29,Coastal,2019-09-08,402.602,0.0,56.96,201.301
72213,29,Coastal,2019-09-09,22.251,0.0,47.25,11.126
72214,29,Coastal,2019-09-10,299.059,0.0,47.31,149.53
72215,29,Coastal,2019-09-11,447.531,0.0,57.7,223.766
72216,29,Coastal,2019-09-12,4.305,0.0,50.1,2.152
72217,29,Coastal,2019-09-13,14.74,0.0,55.74,7.37
72218,29,Coastal,2019-09-14,161.287,0.0,47.53,80.644
72219,29,Coastal,2019-09-15,350.589,0.0,52.95,175.294
72220,29,Coastal,2019-09-16,139.274,0.0,48.24,69.637
72221,29,Coastal,2019-09-17,199.76,0.0,55.34,99.88
72222,29,Coastal,2019-09-18,0.0,0.0,50.97,0.0
72223,29,Coastal,2019-09-19,23.265,0.0,42.37,11.632
72224,29,Coastal,2019-09-20,572.739,0.0,60.62,286.37
72225,29,Coastal,2019-09-21,0.0,0.0,51.44,0.0
72226,29,Coastal,2019-09-22,347.988,0.0,56.97,173.994
72227,29,Coastal,2019-09-23,118.947,0.0,53.5,59.474
72228,29,Coastal,2019-09-24,0.0,0.0,49.75,0.0
72229,29,Coastal,2019-09-25,73.737,0.0,49.76,36.868
72230,29,Coastal,2019-09-26,0.0,0.0,50.83,0.0
72231,29,Coastal,2019-09-27,557.296,0.0,55.4,278.648
72232,29,Coastal,2019-09-28,0.0,0.0,48.9,0.0
72233,29,Coastal,2019-09-29,87.242,0.0,44.23,43.621
72234,29,Coastal,2019-09-30,0.0,0.0,51.49,0.0
72235,29,Coastal,2019-10-01,263.425,0.0,50.68,131.712
72236,29,Coastal,2019-10-02,0.0,0.0,48.18,0.0
72237,29,Coastal,2019-10-03,105.965,0.0,50.61,52.982
72238,29,Coastal,2019-10-04,454.174,0.0,59.7,227.087
72239,29,Coastal,2019-10-05,335.781,0.0,52.49,167.89
72240,29,Coastal,2019-10-06,0.0,0.0,50.59,0.0
72241,29,Coastal,2019-10-07,420.557,0.0,47.11,210.278
72242,29,Coastal,2019-10-08,378.441,0.0,62.03,189.22
72243,29,Coastal,2019-10-09,0.0,0.0,44.06,0.0
72244,29,Coastal,2019-10-10,162.849,0.0,51.41,81.424
72245,29,Coastal,2019-10-11,475.062,0.0,54.98,237.531
72246,29,Coastal,2019-10-12,625.908,0.0,53.56,312.954
72247,29,Coastal,2019-10-13,0.0,0.0,49.79,0.0
72248,29,Coastal,2019-10-14,0.0,0.0,47.77,0.0
72249,29,Coastal,2019-10-15,26.134,0.0,46.49,13.067
72250,29,Coastal,2019-10-16,267.821,0.0,52.73,133.91
72251,29,Coastal,2019-10-17,106.514,0.0,59.62,53.257
72252,29,Coastal,2019-10-18,451.17,0.0,54.9,225.585
72253,29,Coastal,2019-10-19,428.544,0.0,58.4,214.272
72254,29,Coastal,2019-10-20,260.268,0.0,51.27,130.134
72255,29,Coastal,2019-10-21,582.206,0.0,55.86,291.103
72256,29,Coastal,2019-10-22,58.178,0.0,47.81,29.089
72257,29,Coastal,2019-10-23,312.139,0.0,57.61,156.07
72258,29,Coastal,2019-10-24,585.662,0.0,52.09,292.831
72259,29,Coastal,2019-10-25,521.35,0.0,58.9,260.675
72260,29,Coastal,2019-10-26,169.993,0.0,53.83,84.996
72261,29,Coastal,2019-10-27,67.61,0.0,52.87,33.805
72262,29,Coastal,2019-10-28,52.284,0.0,52.46,26.142
72263,29,Coastal,2019-10-29,90.119,0.0,44.96,45.06
72264,29,Coastal,2019-10-30,333.719,0.0,46.34,166.86
72265,29,Coastal,2019-10-31,156.055,0.0,47.14,78.028
72266,29,Coastal,2019-11-01,0.0,0.0,51.02,0.0
72267,29,Coastal,2019-11-02,0.0,0.0,50.71,0.0
72268,29,Coastal,2019-11-03,341.574,0.0,52.15,170.787
72269,29,Coastal,2019-11-04,70.723,0.0,52.79,35.362
72270,29,Coastal,2019-11-05,275.611,0.0,53.4,137.806
72271,29,Coastal,2019-11-06,566.776,0.0,54.98,283.388
72272,29,Coastal,2019-11-07,168.553,0.0,55.42,84.276
72273,29,Coastal,2019-11-08,219.976,0.0,49.65,109.988
72274,29,Coastal,2019-11-09,16.421,16.07,55.36,8.21
72275,29,Coastal,2019-11-10,180.926,0.0,50.06,90.463
72276,29,Coastal,2019-11-11,719.666,0.0,63.35,359.833
72277,29,Coastal,2019-11-12,423.554,0.0,52.51,211.777
72278,29,Coastal,2019-11-13,355.098,0.0,50.62,177.549
72279,29,Coastal,2019-11-14,560.593,0.0,59.31,280.296
72280,29,Coastal,2019-11-15,121.821,0.0,52.47,60.91
72281,29,Coastal,2019-11-16,359.622,0.0,53.36,179.811
72282,29,Coastal,2019-11-17,247.594,0.0,51.83,123.797
72283,29,Coastal,2019-11-18,242.312,0.0,52.05,121.156
72284,29,Coastal,2019-11-19,377.546,0.0,54.98,188.773
72285,29,Coastal,2019-11-20,517.574,0.0,57.03,258.787
72286,29,Coastal,2019-11-21,296.862,0.0,54.32,148.431
72287,29,Coastal,2019-11-22,0.0,0.0,52.86,0.0
72288,29,Coastal,2019-11-23,450.529,0.0,53.17,225.264
72289,29,Coastal,2019-11-24,464.957,0.0,54.84,232.478
72290,29,Coastal,2019-11-25,328.637,0.0,52.3,164.318
72291,29,Coastal,2019-11-26,409.667,0.0,61.03,204.834
72292,29,Coastal,2019-11-27,676.134,0.0,62.33,338.067
72293,29,Coastal,2019-11-28,430.488,0.0,53.7,215.244
72294,29,Coastal,2019-11-29,407.014,0.0,52.33,203.507
72295,29,Coastal,2019-11-30,323.987,0.0,49.03,161.994
72296,29,Coastal,2019-12-01,245.723,0.0,50.23,122.862
72297,29,Coastal,2019-12-02,291.268,0.0,57.23,145.634
72298,29,Coastal,2019-12-03,548.623,0.0,51.93,274.312
72299,29,Coastal,2019-12-04,286.231,0.0,48.69,143.116
72300,29,Coastal,2019-12-05,551.056,0.0,56.23,275.528
72301,29,Coastal,2019-12-06,694.017,0.0,58.97,347.008
72302,29,Coastal,2019-12-07,296.676,0.0,56.15,148.338
72303,29,Coastal,2019-12-08,566.89,0.0,51.58,283.445
72304,29,Coastal,2019-12-09,36.507,22.7,57.91,18.254
72305,29,Coastal,2019-12-10,47.825,0.0,58.22,23.912
72306,29,Coastal,2019-12-11,393.376,0.0,55.59,196.688
72307,29,Coastal,2019-12-12,155.194,0.0,54.34,77.597
72308,29,Coastal,2019-12-13,993.423,0.0,55.02,496.712
72309,29,Coastal,2019-12-14,582.061,0.0,56.37,291.03
72310,29,Coastal,2019-12-15,851.477,0.0,57.01,425.738
72311,29,Coastal,2019-12-16,332.558,0.0,58.77,166.279
72312,29,Coastal,2019-12-17,592.336,0.0,55.93,296.168
72313,29,Coastal,2019-12-18,404.686,0.0,51.37,202.343
72314,29,Coastal,2019-12-19,534.281,0.0,61.86,267.14
72315,29,Coastal,2019-12-20,712.206,0.0,56.98,356.103
72316,29,Coastal,2019-12-21,928.332,0.0,58.25,464.166
72317,29,Coastal,2019-12-22,1237.403,0.0,63.88,618.702
72318,29,Coastal,2019-12-23,1196.333,0.0,66.63,598.166
72319,29,Coastal,2019-12-24,455.006,0.0,58.7,227.503
72320,29,Coastal,2019-12-25,838.658,0.0,55.25,419.329
72321,29,Coastal,2019-12-26,562.387,0.0,55.45,281.194
72322,29,Coastal,2019-12-27,484.313,0.0,60.74,242.156
72323,29,Coastal,2019-12-28,653.465,0.0,63.32,326.732
72324,29,Coastal,2019-12-29,1134.76,0.0,58.82,567.38
72325,29,Coastal,2019-12-30,532.115,0.0,55.32,266.058
72326,29,Coastal,2019-12-31,913.386,0.0,61.14,456.693
72327,29,Coastal,2020-01-01,920.917,0.0,55.98,460.458
72328,29,Coastal,2020-01-02,678.119,0.0,60.96,339.06
72329,29,Coastal,2020-01-03,823.554,0.0,59.63,411.777
72330,29,Coastal,2020-01-04,862.438,0.0,60.91,431.219
72331,29,Coastal,2020-01-05,494.045,0.0,52.46,247.022
72332,29,Coastal,2020-01-06,935.527,0.0,58.22,467.764
72333,29,Coastal,2020-01-07,692.789,0.0,57.47,346.394
72334,29,Coastal,2020-01-08,712.885,0.0,60.74,356.442
72335,29,Coastal,2020-01-09,912.311,0.0,60.22,456.156
72336,29,Coastal,2020-01-10,859.827,0.0,56.82,429.914
72337,29,Coastal,2020-01-11,984.182,0.0,60.3,492.091
72338,29,Coastal,2020-01-12,914.994,0.0,63.3,457.497
72339,29,Coastal,2020-01-13,763.824,0.0,58.96,381.912
72340,29,Coastal,2020-01-14,676.399,0.0,59.09,338.2
72341,29,Coastal,2020-01-15,1160.436,0.0,61.93,580.218
72342,29,Coastal,2020-01-16,639.888,0.0,54.43,319.944
72343,29,Coastal,2020-01-17,1349.509,0.0,69.25,674.754
72344,29,Coastal,2020-01-18,1154.208,0.0,57.7,577.104
72345,29,Coastal,2020-01-19,574.0,0.0,60.26,287.0
72346,29,Coastal,2020-01-20,950.859,0.0,61.74,475.43
72347,29,Coastal,2020-01-21,597.649,0.0,58.21,298.824
72348,29,Coastal,2020-01-22,1074.852,0.0,69.33,537.426
72349,29,Coastal,2020-01-23,1227.428,0.0,59.87,613.714
72350,29,Coastal,2020-01-24,832.529,0.0,62.53,416.264
72351,29,Coastal,2020-01-25,1417.816,0.0,64.95,708.908
72352,29,Coastal,2020-01-26,999.415,0.0,65.67,499.708
72353,29,Coastal,2020-01-27,1106.815,0.0,65.61,553.408
72354,29,Coastal,2020-01-28,1101.766,0.0,65.94,550.883
72355,29,Coastal,2020-01-29,967.84,0.0,60.25,483.92
72356,29,Coastal,2020-01-30,1232.32,5.0,74.28,616.16
72357,29,Coastal,2020-01-31,1154.124,0.0,59.32,577.062
72358,29,Coastal,2020-02-01,1179.964,0.0,67.11,589.982
72359,29,Coastal,2020-02-02,1182.582,0.0,57.99,591.291
72360,29,Coastal,2020-02-03,1056.551,0.0,60.67,528.276
72361,29,Coastal,2020-02-04,1054.145,0.0,62.67,527.072
72362,29,Coastal,2020-02-05,1047.603,0.0,62.45,523.802
72363,29,Coastal,2020-02-06,1185.646,0.0,73.32,592.823
72364,29,Coastal,2020-02-07,711.834,0.0,59.3,355.917
72365,29,Coastal,2020-02-08,1530.176,0.0,71.32,765.088
72366,29,Coastal,2020-02-09,981.92,0.0,63.82,490.96
72367,29,Coastal,2020-02-10,887.25,0.0,62.27,443.625
72368,29,Coastal,2020-02-11,1275.541,0.0,65.46,637.77
72369,29,Coastal,2020-02-12,1298.615,0.0,66.12,649.308
72370,29,Coastal,2020-02-13,1147.531,0.0,57.42,573.766
72371,29,Coastal,2020-02-14,1173.953,0.0,60.29,586.976
72372,29,Coastal,2020-02-15,794.094,0.0,65.19,397.047
72373,29,Coastal,2020-02-16,961.334,0.0,64.44,480.667
72374,29,Coastal,2020-02-17,1221.009,0.0,64.44,610.504
72375,29,Coastal,2020-02-18,1260.532,0.0,69.37,630.266
72376,29,Coastal,2020-02-19,1071.38,0.0,60.85,535.69
72377,29,Coastal,2020-02-20,1660.309,0.0,68.21,830.154
72378,29,Coastal,2020-02-21,1222.31,0.0,65.91,611.155
72379,29,Coastal,2020-02-22,1269.73,0.0,64.18,634.865
72380,29,Coastal,2020-02-23,1202.227,0.0,64.98,601.114
72381,29,Coastal,2020-02-24,1739.705,0.0,69.31,869.852
72382,29,Coastal,2020-02-25,1708.126,0.0,69.95,854.063
72383,29,Coastal,2020-02-26,911.158,0.0,61.51,455.579
72384,29,Coastal,2020-02-27,1389.084,0.0,63.67,694.542
72385,29,Coastal,2020-02-28,1511.324,0.0,66.39,755.662
72386,29,Coastal,2020-02-29,1280.304,0.0,62.78,640.152
72387,29,Coastal,2020-03-01,952.382,0.0,63.59,476.191
72388,29,Coastal,2020-03-02,1516.538,0.0,68.24,758.269
72389,29,Coastal,2020-03-03,816.699,0.0,59.65,408.35
72390,29,Coastal,2020-03-04,1156.859,0.0,65.69,578.43
72391,29,Coastal,2020-03-05,1503.473,0.0,72.25,751.736
72392,29,Coastal,2020-03-06,1524.278,0.0,74.37,762.139
72393,29,Coastal,2020-03-07,1396.297,0.0,69.43,698.148
72394,29,Coastal,2020-03-08,1277.995,0.0,67.71,638.998
72395,29,Coastal,2020-03-09,1305.172,0.0,64.85,652.586
72396,29,Coastal,2020-03-10,1342.738,0.0,62.51,671.369
72397,29,Coastal,2020-03-11,1273.81,0.0,65.88,636.905
72398,29,Coastal,2020-03-12,1258.893,0.0,62.43,629.446
72399,29,Coastal,2020-03-13,1802.976,0.0,72.77,901.488
72400,29,Coastal,2020-03-14,759.397,8.15,58.39,379.698
72401,29,Coastal,2020-03-15,1818.35,0.0,70.14,909.175
72402,29,Coastal,2020-03-16,1487.396,0.0,63.71,743.698
72403,29,Coastal,2020-03-17,1662.065,0.0,68.58,831.032
72404,29,Coastal,2020-03-18,1546.769,0.0,65.22,773.384
72405,29,Coastal,2020-03-19,1247.131,0.0,65.43,623.566
72406,29,Coastal,2020-03-20,1451.653,0.0,65.52,725.826
72407,29,Coastal,2020-03-21,1700.757,0.0,69.41,850.378
72408,29,Coastal,2020-03-22,993.167,0.0,56.95,496.584
72409,29,Coastal,2020-03-23,1354.219,0.0,67.37,677.11
72410,29,Coastal,2020-03-24,1604.898,0.0,72.53,802.449
72411,29,Coastal,2020-03-25,1368.407,0.0,66.39,684.204
72412,29,Coastal,2020-03-26,1139.459,0.0,67.02,569.73
72413,29,Coastal,2020-03-27,1670.515,0.0,70.93,835.258
72414,29,Coastal,2020-03-28,1350.371,0.0,64.48,675.186
72415,29,Coastal,2020-03-29,1314.257,0.0,62.32,657.128
72416,29,Coastal,2020-03-30,1326.952,0.0,70.34,663.476
72417,29,Coastal,2020-03-31,1596.107,0.0,64.76,798.054
72418,29,Coastal,2020-04-01,1281.824,0.0,62.71,640.912
72419,29,Coastal,2020-04-02,1251.599,0.0,63.1,625.8
72420,29,Coastal,2020-04-03,1417.544,0.0,64.22,708.772
72421,29,Coastal,2020-04-04,1527.911,0.0,65.74,763.956
72422,29,Coastal,2020-04-05,1598.506,0.0,67.73,799.253
72423,29,Coastal,2020-04-06,1524.747,0.0,62.95,762.374
72424,29,Coastal,2020-04-07,1511.893,0.0,67.99,755.946
72425,29,Coastal,2020-04-08,1161.446,0.0,64.29,580.723
72426,29,Coastal,2020-04-09,1378.919,0.0,60.29,689.46
72427,29,Coastal,2020-04-10,1652.745,0.0,67.76,826.372
72428,29,Coastal,2020-04-11,1174.924,0.0,61.07,587.462
72429,29,Coastal,2020-04-12,1546.919,0.0,73.71,773.46
72430,29,Coastal,2020-04-13,1247.694,0.0,62.1,623.847
72431,29,Coastal,2020-04-14,1508.461,0.0,68.41,754.23
72432,29,Coastal,2020-04-15,1852.946,0.0,69.88,926.473
72433,29,Coastal,2020-04-16,1384.012,0.0,70.15,692.006
72434,29,Coastal,2020-04-17,1657.389,0.0,69.32,828.694
72435,29,Coastal,2020-04-18,1318.894,0.0,62.77,659.447
72436,29,Coastal,2020-04-19,1463.196,0.0,69.49,731.598
72437,29,Coastal,2020-04-20,1495.824,0.0,69.35,747.912
72438,29,Coastal,2020-04-21,1404.29,0.0,62.64,702.145
72439,29,Coastal,2020-04-22,1195.234,0.0,62.83,597.617
72440,29,Coastal,2020-04-23,1449.336,0.0,62.07,724.668
72441,29,Coastal,2020-04-24,1092.287,0.0,64.58,546.144
72442,29,Coastal,2020-04-25,1417.07,0.0,65.12,708.535
72443,29,Coastal,2020-04-26,1706.068,0.0,67.97,853.034
72444,29,Coastal,2020-04-27,1635.693,0.0,67.96,817.846
72445,29,Coastal,2020-04-28,1491.73,0.0,64.19,745.865
72446,29,Coastal,2020-04-29,1524.776,0.0,68.57,762.388
72447,29,Coastal,2020-04-30,1133.649,0.0,64.56,566.824
72448,29,Coastal,2020-05-01,1881.115,0.0,63.88,940.558
72449,29,Coastal,2020-05-02,1370.921,0.0,65.26,685.46
72450,29,Coastal,2020-05-03,1124.156,0.0,67.49,562.078
72451,29,Coastal,2020-05-04,1236.878,0.0,62.21,618.439
72452,29,Coastal,2020-05-05,1073.967,0.0,64.59,536.984
72453,29,Coastal,2020-05-06,1540.838,0.0,65.55,770.419
72454,29,Coastal,2020-05-07,1534.405,0.0,69.91,767.202
72455,29,Coastal,2020-05-08,1410.226,0.0,65.54,705.113
72456,29,Coastal,2020-05-09,1492.562,0.0,67.41,746.281
72457,29,Coastal,2020-05-10,1019.9,0.0,61.68,509.95
72458,29,Coastal,2020-05-11,1105.077,0.0,62.44,552.538
72459,29,Coastal,2020-05-12,1544.913,0.0,71.15,772.456
72460,29,Coastal,2020-05-13,1563.218,0.0,65.41,781.609
72461,29,Coastal,2020-05-14,928.819,0.0,59.37,464.41
72462,29,Coastal,2020-05-15,1120.761,0.0,63.38,560.38
72463,29,Coastal,2020-05-16,1644.32,0.0,70.13,822.16
72464,29,Coastal,2020-05-17,1336.099,0.0,66.47,668.05
72465,29,Coastal,2020-05-18,1555.852,0.0,65.54,777.926
72466,29,Coastal,2020-05-19,1524.592,0.0,63.01,762.296
72467,29,Coastal,2020-05-20,1020.493,0.0,59.9,510.246
72468,29,Coastal,2020-05-21,1385.386,0.0,67.85,692.693
72469,29,Coastal,2020-05-22,1292.483,0.0,63.26,646.242
72470,29,Coastal,2020-05-23,1396.49,0.0,70.45,698.245
72471,29,Coastal,2020-05-24,1531.388,0.0,64.86,765.694
72472,29,Coastal,2020-05-25,957.432,0.0,55.3,478.716
72473,29,Coastal,2020-05-26,1558.603,0.0,70.1,779.302
72474,29,Coastal,2020-05-27,1290.892,0.0,66.76,645.446
72475,29,Coastal,2020-05-28,1197.586,0.0,71.27,598.793
72476,29,Coastal,2020-05-29,704.694,0.0,55.86,352.347
72477,29,Coastal,2020-05-30,1438.961,0.0,66.32,719.48
72478,29,Coastal,2020-05-31,721.191,0.0,59.58,360.596
72479,29,Coastal,2020-06-01,1103.169,0.0,59.84,551.584
72480,29,Coastal,2020-06-02,973.311,0.0,62.09,486.656
72481,29,Coastal,2020-06-03,838.575,0.0,62.57,419.288
72482,29,Coastal,2020-06-04,1125.352,0.0,66.01,562.676
72483,29,Coastal,2020-06-05,1043.481,0.0,57.25,521.74
72484,29,Coastal,2020-06-06,1235.226,0.0,65.58,617.613
72485,29,Coastal,2020-06-07,697.951,0.0,57.28,348.976
72486,29,Coastal,2020-06-08,875.541,0.0,59.42,437.77
72487,29,Coastal,2020-06-09,710.02,0.0,62.2,355.01
72488,29,Coastal,2020-06-10,742.605,0.0,62.84,371.302
72489,29,Coastal,2020-06-11,1295.928,0.0,66.29,647.964
72490,29,Coastal,2020-06-12,783.916,0.0,59.7,391.958
72491,29,Coastal,2020-06-13,879.533,0.0,60.79,439.766
72492,29,Coastal,2020-06-14,1371.401,0.0,63.54,685.7
72493,29,Coastal,2020-06-15,1057.655,0.0,60.95,528.828
72494,29,Coastal,2020-06-16,750.363,0.0,59.37,375.182
72495,29,Coastal,2020-06-17,1021.746,0.0,53.31,510.873
72496,29,Coastal,2020-06-18,450.324,0.0,53.49,225.162
72497,29,Coastal,2020-06-19,660.87,0.0,59.47,330.435
72498,29,Coastal,2020-06-20,575.395,0.0,60.79,287.698
72499,29,Coastal,2020-06-21,1199.542,0.0,60.49,599.771
72500,29,Coastal,2020-06-22,1204.256,0.0,66.84,602.128
72501,29,Coastal,2020-06-23,744.779,0.0,53.61,372.39
72502,29,Coastal,2020-06-24,742.639,0.0,58.3,371.32
72503,29,Coastal,2020-06-25,929.969,0.0,59.27,464.984
72504,29,Coastal,2020-06-26,309.416,0.0,50.8,154.708
72505,29,Coastal,2020-06-27,922.993,0.0,64.8,461.496
72506,29,Coastal,2020-06-28,717.998,0.0,58.25,358.999
72507,29,Coastal,2020-06-29,756.251,0.0,55.75,378.126
72508,29,Coastal,2020-06-30,684.708,0.0,60.53,342.354
72509,29,Coastal,2020-07-01,435.089,0.0,53.39,217.544
72510,29,Coastal,2020-07-02,918.288,0.0,63.57,459.144
72511,29,Coastal,2020-07-03,583.309,0.0,55.85,291.654
72512,29,Coastal,2020-07-04,901.727,0.0,57.1,450.864
72513,29,Coastal,2020-07-05,613.124,0.0,58.22,306.562
72514,29,Coastal,2020-07-06,893.925,0.0,55.59,446.962
72515,29,Coastal,2020-07-07,786.734,0.0,56.71,393.367
72516,29,Coastal,2020-07-08,719.623,0.0,59.65,359.812
72517,29,Coastal,2020-07-09,1020.481,0.0,60.89,510.24
72518,29,Coastal,2020-07-10,969.482,0.0,59.72,484.741
72519,29,Coastal,2020-07-11,337.035,0.0,58.93,168.518
72520,29,Coastal,2020-07-12,471.91,0.0,51.88,235.955
72521,29,Coastal,2020-07-13,69.671,0.0,45.1,34.836
72522,29,Coastal,2020-07-14,754.354,0.0,55.26,377.177
72523,29,Coastal,2020-07-15,864.222,0.0,60.02,432.111
72524,29,Coastal,2020-07-16,499.651,0.0,55.87,249.826
72525,29,Coastal,2020-07-17,601.345,0.0,53.52,300.672
72526,29,Coastal,2020-07-18,436.9,0.0,57.33,218.45
72527,29,Coastal,2020-07-19,215.882,0.0,51.15,107.941
72528,29,Coastal,2020-07-20,791.18,0.0,51.73,395.59
72529,29,Coastal,2020-07-21,435.675,0.0,51.19,217.838
