RecordID,PlantID,MonthStart,OperationalCostUSD,RevenueUSD,SubsidyUSD,NetProfitUSD
1303,16,2021-07-01,412693.55,1789069.29,0.0,1376375.74
1304,16,2021-08-01,424314.45,1928543.73,289281.56,1793510.84
1305,16,2021-09-01,318720.41,1763917.53,264587.63,1709784.75
1306,16,2021-10-01,317727.63,1682851.6,84142.58,1449266.55
1307,16,2021-11-01,261136.26,1836339.89,275450.98,1850654.61
1308,16,2021-12-01,339711.83,1109042.75,55452.14,824783.06
1309,16,2022-01-01,203119.55,1983891.9,297583.78,2078356.13
1310,16,2022-02-01,267526.63,724883.9,108732.59,566089.86
1311,16,2022-03-01,331213.4,1455149.45,0.0,1123936.05
1312,16,2022-04-01,254166.89,1451619.13,72580.96,1270033.2
1313,16,2022-05-01,336949.82,1550577.27,0.0,1213627.45
1314,16,2022-06-01,300833.48,1339255.99,66962.8,1105385.31
1315,16,2022-07-01,349522.53,1066295.48,0.0,716772.95
1316,16,2022-08-01,238668.23,1728461.95,259269.29,1749063.01
1317,16,2022-09-01,279981.04,1755166.22,87758.31,1562943.49
1318,16,2022-10-01,144679.21,973227.11,97322.71,925870.61
1319,16,2022-11-01,275743.61,1793569.12,89678.46,1607503.97
1320,16,2022-12-01,427976.32,888980.52,0.0,461004.2
1321,16,2023-01-01,385571.47,1734541.08,260181.16,1609150.77
1322,16,2023-02-01,193208.69,1525272.43,152527.24,1484590.98
1323,16,2023-03-01,468147.71,1752066.44,175206.64,1459125.37
1324,16,2023-04-01,504028.99,1818698.13,272804.72,1587473.86
1325,16,2023-05-01,404353.21,2006431.37,0.0,1602078.16
1326,16,2023-06-01,256855.01,904004.38,0.0,647149.37
1327,16,2023-07-01,138838.27,1879410.82,93970.54,1834543.09
1328,16,2023-08-01,385277.91,907763.22,45388.16,567873.47
1329,16,2023-09-01,402459.18,895677.12,0.0,493217.94
1330,16,2023-10-01,300765.59,1544543.69,77227.18,1321005.28
1331,16,2023-11-01,371176.58,1173421.89,0.0,802245.31
1332,16,2023-12-01,355153.69,2047914.49,204791.45,1897552.25
1333,16,2024-01-01,267386.64,1779651.45,266947.72,1779212.53
1334,16,2024-02-01,133671.37,1706579.98,0.0,1572908.61
1335,16,2024-03-01,323753.45,1330426.45,199563.97,1206236.97
1336,16,2024-04-01,329185.34,1871029.79,0.0,1541844.45
1337,16,2024-05-01,269845.83,1331173.87,133117.39,1194445.43
1338,16,2024-06-01,293696.81,1851433.09,92571.65,1650307.93
1339,16,2024-07-01,471516.35,1705990.87,170599.09,1405073.61
1340,16,2024-08-01,431511.8,1778851.02,88942.55,1436281.77
1341,16,2024-09-01,283138.3,1301031.18,195154.68,1213047.56
1342,16,2024-10-01,433162.36,1451268.11,145126.81,1163232.56
1343,16,2024-11-01,452615.32,1568320.39,156832.04,1272537.11
1344,16,2024-12-01,174339.53,1677657.69,251648.65,1754966.81
1345,17,2018-01-01,568391.29,1234321.78,185148.27,851078.76
1346,17,2018-02-01,217324.63,1048730.08,52436.5,883841.95
1347,17,2018-03-01,489692.84,1310155.37,196523.31,1016985.84
1348,17,2018-04-01,408462.47,1646844.19,164684.42,1403066.14
1349,17,2018-05-01,475219.65,1593077.14,79653.86,1197511.35
1350,17,2018-06-01,292360.91,1106386.09,0.0,814025.18
1351,17,2018-07-01,350700.6,1967891.2,295183.68,1912374.28
1352,17,2018-08-01,473268.48,1638435.47,0.0,1165166.99
1353,17,2018-09-01,207612.02,2350268.54,235026.85,2377683.37
1354,17,2018-10-01,489086.55,1697999.87,254699.98,1463613.3
1355,17,2018-11-01,439472.26,2355720.19,235572.02,2151819.95
1356,17,2018-12-01,442350.48,1261019.64,0.0,818669.16
1357,17,2019-01-01,209748.06,1655824.55,165582.46,1611658.95
1358,17,2019-02-01,536382.84,2120426.6,0.0,1584043.76
1359,17,2019-03-01,286008.19,1813253.02,271987.95,1799232.78
1360,17,2019-04-01,480847.89,1493193.67,0.0,1012345.78
1361,17,2019-05-01,331822.93,2158460.78,107923.04,1934560.89
1362,17,2019-06-01,299911.59,1203178.69,180476.8,1083743.9
1363,17,2019-07-01,193850.16,1135027.31,0.0,941177.15
1364,17,2019-08-01,563542.76,2212819.83,110640.99,1759918.06
1365,17,2019-09-01,190020.46,1615487.41,161548.74,1587015.69
1366,17,2019-10-01,313317.13,2050798.55,102539.93,1840021.35
1367,17,2019-11-01,426394.04,1471959.89,0.0,1045565.85
1368,17,2019-12-01,180480.77,2339257.53,350888.63,2509665.39
1369,17,2020-01-01,392811.97,1474984.21,221247.63,1303419.87
1370,17,2020-02-01,541160.09,1378740.95,68937.05,906517.91
1371,17,2020-03-01,199387.01,1182447.34,0.0,983060.33
1372,17,2020-04-01,386268.72,1537757.11,153775.71,1305264.1
1373,17,2020-05-01,200230.4,2285907.99,114295.4,2199972.99
1374,17,2020-06-01,454838.52,945675.27,141851.29,632688.04
1375,17,2020-07-01,488763.71,1279718.7,191957.8,982912.79
1376,17,2020-08-01,627241.81,1765237.16,88261.86,1226257.21
1377,17,2020-09-01,593467.68,2286615.21,114330.76,1807478.29
1378,17,2020-10-01,370609.02,2386383.49,0.0,2015774.47
1379,17,2020-11-01,308319.26,2413021.98,361953.3,2466656.02
1380,17,2020-12-01,243286.14,1516070.47,75803.52,1348587.85
1381,17,2021-01-01,555115.96,1800698.99,0.0,1245583.03
1382,17,2021-02-01,369321.81,1800575.82,180057.58,1611311.59
1383,17,2021-03-01,508241.67,2003789.46,300568.42,1796116.21
1384,17,2021-04-01,545394.56,1534854.54,76742.73,1066202.71
1385,17,2021-05-01,238672.73,1725606.88,258841.03,1745775.18
1386,17,2021-06-01,559152.18,1018282.8,101828.28,560958.9
1387,17,2021-07-01,435565.27,1606383.29,240957.49,1411775.51
1388,17,2021-08-01,207642.86,2005578.27,300836.74,2098772.15
1389,17,2021-09-01,288085.25,2248198.75,0.0,1960113.5
1390,17,2021-10-01,376828.12,1402462.32,140246.23,1165880.43
1391,17,2021-11-01,483119.53,2327646.87,0.0,1844527.34
1392,17,2021-12-01,471238.66,1163205.74,58160.29,750127.37
1393,17,2022-01-01,262089.07,1624716.75,81235.84,1443863.52
1394,17,2022-02-01,163510.19,1057203.88,52860.19,946553.88
1395,17,2022-03-01,450096.59,1897104.19,0.0,1447007.6
1396,17,2022-04-01,553744.3,2155387.05,107769.35,1709412.1
1397,17,2022-05-01,401167.69,2171639.67,0.0,1770471.98
1398,17,2022-06-01,357697.01,2327742.71,116387.14,2086432.84
1399,17,2022-07-01,593886.16,1763989.59,264598.44,1434701.87
1400,17,2022-08-01,200756.66,1722375.27,258356.29,1779974.9
1401,17,2022-09-01,366155.05,1491050.02,223657.5,1348552.47
1402,17,2022-10-01,647983.77,2552612.79,127630.64,2032259.66
1403,17,2022-11-01,562745.08,2262270.16,113113.51,1812638.59
1404,17,2022-12-01,461453.16,1706828.97,0.0,1245375.81
1405,17,2023-01-01,608916.81,1408289.12,70414.46,869786.77
1406,17,2023-02-01,335336.53,1703999.21,170399.92,1539062.6
1407,17,2023-03-01,336741.94,2289086.82,114454.34,2066799.22
1408,17,2023-04-01,595150.72,953089.1,47654.46,405592.84
1409,17,2023-05-01,349620.01,1299304.86,0.0,949684.85
1410,17,2023-06-01,300419.46,2330180.22,349527.03,2379287.79
1411,17,2023-07-01,331998.58,2387303.58,0.0,2055305.0
1412,17,2023-08-01,419551.27,2438017.9,121900.9,2140367.53
1413,17,2023-09-01,185838.62,2251435.3,112571.76,2178168.44
1414,17,2023-10-01,250644.2,2143426.58,0.0,1892782.38
1415,17,2023-11-01,185324.16,1317184.27,65859.21,1197719.32
1416,17,2023-12-01,335208.1,1681010.53,252151.58,1597954.01
1417,17,2024-01-01,367453.96,1930081.71,96504.09,1659131.84
1418,17,2024-02-01,287968.0,1705575.21,0.0,1417607.21
1419,17,2024-03-01,228669.25,1845563.99,184556.4,1801451.14
1420,17,2024-04-01,518032.21,2403522.76,240352.28,2125842.83
1421,17,2024-05-01,606349.37,2084852.17,312727.83,1791230.63
1422,17,2024-06-01,421425.2,1542951.54,231442.73,1352969.07
1423,17,2024-07-01,552665.94,1842272.06,276340.81,1565946.93
1424,17,2024-08-01,549995.59,2016300.33,0.0,1466304.74
1425,17,2024-09-01,229921.01,2374327.58,356149.14,2500555.71
1426,17,2024-10-01,455859.6,1673171.18,250975.68,1468287.26
1427,17,2024-11-01,452630.89,2198559.4,109927.97,1855856.48
1428,17,2024-12-01,226190.89,1348472.01,0.0,1122281.12
1429,18,2018-01-01,285434.29,1652712.39,247906.86,1615184.96
1430,18,2018-02-01,401291.11,914691.34,0.0,513400.23
1431,18,2018-03-01,236896.71,1937872.95,0.0,1700976.24
1432,18,2018-04-01,331615.56,2091308.52,313696.28,2073389.24
1433,18,2018-05-01,331216.96,1900830.67,95041.53,1664655.24
1434,18,2018-06-01,331022.67,1054255.94,0.0,723233.27
1435,18,2018-07-01,315051.81,841359.45,84135.95,610443.59
1436,18,2018-08-01,159812.97,389233.87,38923.39,268344.29
1437,18,2018-09-01,61885.05,221866.59,33279.99,193261.53
1438,18,2018-10-01,54011.43,153582.94,23037.44,122608.95
1439,18,2018-11-01,93352.58,454993.53,68249.03,429889.98
1440,18,2018-12-01,238166.48,994543.98,49727.2,806104.7
1441,18,2019-01-01,179392.47,1623044.94,81152.25,1524804.72
1442,18,2019-02-01,450468.21,2445345.36,122267.27,2117144.42
1443,18,2019-03-01,529340.88,2837833.25,141891.66,2450384.03
1444,18,2019-04-01,533753.97,1842379.07,276356.86,1584981.96
1445,18,2019-05-01,691342.07,1956249.01,195624.9,1460531.84
1446,18,2019-06-01,307975.76,788604.45,0.0,480628.69
1447,18,2019-07-01,112019.49,1111980.77,111198.08,1111159.36
1448,18,2019-08-01,185676.45,417872.47,62680.87,294876.89
1449,18,2019-09-01,49018.91,253186.57,0.0,204167.66
1450,18,2019-10-01,89596.51,294752.96,0.0,205156.45
1451,18,2019-11-01,136911.59,644074.81,0.0,507163.22
1452,18,2019-12-01,281206.8,1105368.19,0.0,824161.39
1453,18,2020-01-01,393676.63,1295067.89,129506.79,1030898.05
1454,18,2020-02-01,494556.14,1604862.55,240729.38,1351035.79
1455,18,2020-03-01,677913.41,2107740.02,0.0,1429826.61
1456,18,2020-04-01,456645.17,1503551.63,0.0,1046906.46
1457,18,2020-05-01,337257.98,2007934.75,100396.74,1771073.51
1458,18,2020-06-01,475122.34,1395248.35,209287.25,1129413.26
1459,18,2020-07-01,281133.58,1321645.2,66082.26,1106593.88
1460,18,2020-08-01,80864.53,502089.91,25104.5,446329.88
1461,18,2020-09-01,86831.77,233143.38,0.0,146311.61
1462,18,2020-10-01,98601.74,166835.54,25025.33,93259.13
1463,18,2020-11-01,132663.64,624549.92,0.0,491886.28
1464,18,2020-12-01,294733.61,955376.01,47768.8,708411.2
1465,18,2021-01-01,418549.38,1668188.36,0.0,1249638.98
1466,18,2021-02-01,215745.07,1618260.98,0.0,1402515.91
1467,18,2021-03-01,688288.9,1220899.61,61044.98,593655.69
1468,18,2021-04-01,324300.63,1354598.54,203189.78,1233487.69
1469,18,2021-05-01,201612.54,2523803.48,126190.17,2448381.11
1470,18,2021-06-01,320738.84,1206573.77,0.0,885834.93
1471,18,2021-07-01,118162.92,942655.39,47132.77,871625.24
1472,18,2021-08-01,165820.85,306582.73,30658.27,171420.15
1473,18,2021-09-01,90370.65,299375.25,29937.53,238942.13
1474,18,2021-10-01,114325.02,165091.72,24763.76,75530.46
1475,18,2021-11-01,130092.61,643252.85,0.0,513160.24
1476,18,2021-12-01,363823.82,1149130.37,114913.04,900219.59
1477,18,2022-01-01,188199.58,920316.05,92031.61,824148.08
1478,18,2022-02-01,595001.89,2010882.97,100544.15,1516425.23
1479,18,2022-03-01,346883.16,2325890.85,116294.54,2095302.23
1480,18,2022-04-01,334349.69,2509167.69,0.0,2174818.0
1481,18,2022-05-01,522358.01,2543474.88,127173.74,2148290.61
1482,18,2022-06-01,202247.9,1826271.14,91313.56,1715336.8
1483,18,2022-07-01,89559.42,593065.92,88959.89,592466.39
1484,18,2022-08-01,88757.72,521027.35,26051.37,458321.0
1485,18,2022-09-01,132491.42,500712.65,0.0,368221.23
1486,18,2022-10-01,76422.66,259938.26,38990.74,222506.34
1487,18,2022-11-01,100790.4,732977.95,109946.69,742134.24
1488,18,2022-12-01,358715.34,1426003.49,0.0,1067288.15
1489,18,2023-01-01,415667.82,1522816.38,0.0,1107148.56
1490,18,2023-02-01,184444.28,1112319.46,166847.92,1094723.1
1491,18,2023-03-01,633403.78,2945911.8,0.0,2312508.02
1492,18,2023-04-01,657816.32,2575143.04,386271.46,2303598.18
1493,18,2023-05-01,368376.04,1676332.28,167633.23,1475589.47
1494,18,2023-06-01,504172.55,1157831.89,57891.59,711550.93
1495,18,2023-07-01,264022.32,748053.6,37402.68,521433.96
1496,18,2023-08-01,175529.06,455649.84,45564.98,325685.76
1497,18,2023-09-01,51220.23,258145.64,0.0,206925.41
1498,18,2023-10-01,75870.64,303655.15,0.0,227784.51
1499,18,2023-11-01,145492.37,320992.02,48148.8,223648.45
1500,18,2023-12-01,150793.62,1225948.62,61297.43,1136452.43
1501,18,2024-01-01,521866.18,1372132.5,0.0,850266.32
1502,18,2024-02-01,328458.78,1646686.47,82334.32,1400562.01
1503,18,2024-03-01,630308.71,1637080.29,163708.03,1170479.61
1504,18,2024-04-01,709103.81,1263440.34,0.0,554336.53
1505,18,2024-05-01,605701.28,1726610.71,258991.61,1379901.04
1506,18,2024-06-01,488219.31,1477846.32,147784.63,1137411.64
1507,18,2024-07-01,169064.97,1173558.59,176033.79,1180527.41
1508,18,2024-08-01,71510.57,399052.83,19952.64,347494.9
1509,18,2024-09-01,115704.13,268528.72,0.0,152824.59
1510,18,2024-10-01,113990.95,277330.14,13866.51,177205.7
1511,18,2024-11-01,117017.78,423948.04,0.0,306930.26
1512,18,2024-12-01,321649.37,670126.46,33506.32,381983.41
1513,19,2018-01-01,260095.87,1707499.21,85374.96,1532778.3
1514,19,2018-02-01,299659.75,1879918.66,281987.8,1862246.71
1515,19,2018-03-01,258742.63,989478.04,98947.8,829683.21
1516,19,2018-04-01,178726.05,2122304.47,318345.67,2261924.09
1517,19,2018-05-01,573862.6,1473073.3,0.0,899210.7
1518,19,2018-06-01,160036.11,568336.46,28416.82,436717.17
1519,19,2018-07-01,274241.69,887310.89,88731.09,701800.29
1520,19,2018-08-01,97068.21,487341.74,73101.26,463374.79
1521,19,2018-09-01,60716.22,188030.55,18803.06,146117.39
1522,19,2018-10-01,45063.83,214887.65,21488.76,191312.58
1523,19,2018-11-01,125804.86,449202.7,0.0,323397.84
1524,19,2018-12-01,166602.36,896133.66,44806.68,774337.98
1525,19,2019-01-01,132863.92,1586498.71,79324.94,1532959.73
1526,19,2019-02-01,190883.11,1847581.66,184758.17,1841456.72
1527,19,2019-03-01,481455.81,1330696.75,0.0,849240.94
1528,19,2019-04-01,306291.19,1267650.17,63382.51,1024741.49
1529,19,2019-05-01,203272.41,1213728.98,60686.45,1071143.02
1530,19,2019-06-01,188505.84,1532247.73,0.0,1343741.89
1531,19,2019-07-01,209979.49,993222.26,99322.23,882565.0
1532,19,2019-08-01,74389.64,544120.86,54412.09,524143.31
1533,19,2019-09-01,45119.34,198084.63,9904.23,162869.52
1534,19,2019-10-01,91322.11,306481.13,30648.11,245807.13
1535,19,2019-11-01,107104.49,558676.72,27933.84,479506.07
1536,19,2019-12-01,87279.84,432720.25,64908.04,410348.45
1537,19,2020-01-01,136234.89,1021387.21,51069.36,936221.68
1538,19,2020-02-01,293380.16,1190220.14,59511.01,956350.99
1539,19,2020-03-01,643240.54,1087174.67,0.0,443934.13
1540,19,2020-04-01,244630.22,1611498.25,0.0,1366868.03
1541,19,2020-05-01,397897.26,1290461.83,129046.18,1021610.75
1542,19,2020-06-01,267004.46,922498.45,46124.92,701618.91
1543,19,2020-07-01,122916.06,395337.49,39533.75,311955.18
1544,19,2020-08-01,61030.56,416137.05,62420.56,417527.05
1545,19,2020-09-01,38721.78,247635.21,37145.28,246058.71
1546,19,2020-10-01,59710.88,270315.58,13515.78,224120.48
1547,19,2020-11-01,114840.73,396048.01,19802.4,301009.68
1548,19,2020-12-01,262386.27,810289.25,121543.39,669446.37
1549,19,2021-01-01,205157.74,1701692.5,0.0,1496534.76
1550,19,2021-02-01,377889.63,1108868.06,110886.81,841865.24
1551,19,2021-03-01,176779.24,1192322.09,178848.31,1194391.16
1552,19,2021-04-01,365233.19,1554749.83,155474.98,1344991.62
1553,19,2021-05-01,270397.55,883812.09,0.0,613414.54
1554,19,2021-06-01,131106.62,1556995.94,77849.8,1503739.12
1555,19,2021-07-01,214827.11,893654.59,89365.46,768192.94
1556,19,2021-08-01,122977.16,294661.11,14733.06,186417.01
1557,19,2021-09-01,45539.48,263447.16,39517.07,257424.75
1558,19,2021-10-01,97671.64,157002.39,15700.24,75030.99
1559,19,2021-11-01,128694.44,527082.6,52708.26,451096.42
1560,19,2021-12-01,207034.42,454228.05,45422.81,292616.44
1561,19,2022-01-01,189562.96,1071111.9,0.0,881548.94
1562,19,2022-02-01,358274.96,1025243.4,102524.34,769492.78
1563,19,2022-03-01,231921.83,1124364.92,0.0,892443.09
1564,19,2022-04-01,305771.32,1020183.41,0.0,714412.09
1565,19,2022-05-01,549902.15,1418110.78,141811.08,1010019.71
1566,19,2022-06-01,385819.27,1361128.1,136112.81,1111421.64
1567,19,2022-07-01,213593.75,534354.73,53435.47,374196.45
1568,19,2022-08-01,94332.0,380381.84,0.0,286049.84
1569,19,2022-09-01,105694.64,207810.04,0.0,102115.4
1570,19,2022-10-01,29742.31,176524.8,17652.48,164434.97
1571,19,2022-11-01,155667.83,594840.24,59484.02,498656.43
1572,19,2022-12-01,148696.75,611003.75,61100.38,523407.38
1573,19,2023-01-01,123825.28,1312014.23,0.0,1188188.95
1574,19,2023-02-01,349755.92,1298615.85,0.0,948859.93
1575,19,2023-03-01,435722.42,2395132.81,119756.64,2079167.03
1576,19,2023-04-01,338691.77,1414402.14,212160.32,1287870.69
1577,19,2023-05-01,209990.83,2011673.86,201167.39,2002850.42
1578,19,2023-06-01,175617.63,1081245.97,162186.9,1067815.24
1579,19,2023-07-01,165775.43,637232.23,63723.22,535180.02
1580,19,2023-08-01,125179.59,476898.51,23844.93,375563.85
1581,19,2023-09-01,111329.93,378727.49,37872.75,305270.31
1582,19,2023-10-01,72449.33,209878.88,31481.83,168911.38
1583,19,2023-11-01,85738.24,288188.04,28818.8,231268.6
1584,19,2023-12-01,189992.51,669714.25,33485.71,513207.45
1585,19,2024-01-01,398166.85,1120464.45,112046.45,834344.05
1586,19,2024-02-01,506824.39,2001209.23,300181.38,1794566.22
1587,19,2024-03-01,280547.26,1117487.44,55874.37,892814.55
1588,19,2024-04-01,343565.03,1465706.69,146570.67,1268712.33
1589,19,2024-05-01,373480.81,2229329.86,0.0,1855849.05
1590,19,2024-06-01,328024.37,1041933.25,104193.33,818102.21
1591,19,2024-07-01,232020.57,410729.41,20536.47,199245.31
1592,19,2024-08-01,61766.68,327477.21,49121.58,314832.11
1593,19,2024-09-01,36583.07,304208.26,45631.24,313256.43
1594,19,2024-10-01,46698.54,343155.7,51473.36,347930.52
1595,19,2024-11-01,75920.65,382743.05,19137.15,325959.55
1596,19,2024-12-01,112443.44,951705.72,95170.57,934432.85
1597,20,2018-01-01,390606.71,1923767.31,0.0,1533160.6
1598,20,2018-02-01,370122.44,909693.8,0.0,539571.36
1599,20,2018-03-01,292478.48,1317924.94,131792.49,1157238.95
1600,20,2018-04-01,562871.25,1432820.96,143282.1,1013231.81
1601,20,2018-05-01,476447.84,1300227.03,65011.35,888790.54
1602,20,2018-06-01,472900.65,1291981.53,64599.08,883679.96
1603,20,2018-07-01,601007.73,1785289.7,0.0,1184281.97
1604,20,2018-08-01,442220.98,1551320.62,77566.03,1186665.67
1605,20,2018-09-01,237804.84,2054476.58,0.0,1816671.74
1606,20,2018-10-01,234360.92,1639730.98,163973.1,1569343.16
1607,20,2018-11-01,457759.53,2084918.66,312737.8,1939896.93
1608,20,2018-12-01,405792.08,1602381.29,80119.06,1276708.27
1609,20,2019-01-01,574424.26,1247603.18,187140.48,860319.4
1610,20,2019-02-01,324302.26,1490748.66,223612.3,1390058.7
1611,20,2019-03-01,331842.15,1545998.09,154599.81,1368755.75
1612,20,2019-04-01,407776.39,1918662.55,95933.13,1606819.29
1613,20,2019-05-01,373215.1,1581675.78,158167.58,1366628.26
1614,20,2019-06-01,466091.56,1346066.72,0.0,879975.16
1615,20,2019-07-01,573389.33,2260518.71,339077.81,2026207.19
1616,20,2019-08-01,291835.49,1983190.2,0.0,1691354.71
1617,20,2019-09-01,347078.54,1638730.74,245809.61,1537461.81
1618,20,2019-10-01,377399.77,1208602.3,181290.35,1012492.88
1619,20,2019-11-01,354604.74,1275409.15,191311.37,1112115.78
1620,20,2019-12-01,346632.94,1982403.65,99120.18,1734890.89
1621,20,2020-01-01,337981.17,1165480.11,0.0,827498.94
1622,20,2020-02-01,179596.68,1188587.24,59429.36,1068419.92
1623,20,2020-03-01,179364.85,1489216.7,223382.5,1533234.35
1624,20,2020-04-01,458635.67,1064636.45,53231.82,659232.6
1625,20,2020-05-01,403583.95,2333824.23,0.0,1930240.28
1626,20,2020-06-01,435647.66,1597811.99,159781.2,1321945.53
1627,20,2020-07-01,344802.39,1975642.61,197564.26,1828404.48
1628,20,2020-08-01,275921.92,1058083.17,52904.16,835065.41
1629,20,2020-09-01,419578.84,1289754.53,0.0,870175.69
1630,20,2020-10-01,270856.86,2016826.93,0.0,1745970.07
1631,20,2020-11-01,462106.45,1315583.1,131558.31,985034.96
1632,20,2020-12-01,528499.89,1163481.22,58174.06,693155.39
1633,20,2021-01-01,549056.97,1428017.92,142801.79,1021762.74
1634,20,2021-02-01,417071.42,1783775.67,0.0,1366704.25
1635,20,2021-03-01,298008.05,1282057.46,64102.87,1048152.28
1636,20,2021-04-01,181655.99,1394484.44,209172.67,1422001.12
1637,20,2021-05-01,438915.32,2364163.16,118208.16,2043456.0
1638,20,2021-06-01,317068.33,2375180.45,0.0,2058112.12
1639,20,2021-07-01,481421.56,1216682.18,0.0,735260.62
1640,20,2021-08-01,297782.94,1450607.01,72530.35,1225354.42
1641,20,2021-09-01,405725.42,1987603.7,198760.37,1780638.65
1642,20,2021-10-01,229793.86,1787206.69,89360.33,1646773.16
1643,20,2021-11-01,544728.84,1423172.12,71158.61,949601.89
1644,20,2021-12-01,353840.14,1591765.26,238764.79,1476689.91
1645,20,2022-01-01,482857.49,1611506.27,0.0,1128648.78
1646,20,2022-02-01,491993.89,1208396.51,181259.48,897662.1
1647,20,2022-03-01,269038.79,1367135.44,0.0,1098096.65
1648,20,2022-04-01,529090.27,1619354.19,0.0,1090263.92
1649,20,2022-05-01,561844.69,1277130.01,127713.0,842998.32
1650,20,2022-06-01,257217.43,1141941.94,0.0,884724.51
1651,20,2022-07-01,597483.82,2425933.23,363889.98,2192339.39
1652,20,2022-08-01,483944.31,1793876.57,89693.83,1399626.09
1653,20,2022-09-01,486702.36,2007541.95,0.0,1520839.59
1654,20,2022-10-01,174846.65,1582576.03,79128.8,1486858.18
1655,20,2022-11-01,538176.97,1312416.61,196862.49,971102.13
1656,20,2022-12-01,170872.0,925523.65,46276.18,800927.83
1657,20,2023-01-01,556653.38,2086040.44,312906.07,1842293.13
1658,20,2023-02-01,156484.83,1018781.05,101878.11,964174.33
1659,20,2023-03-01,230621.35,2271985.23,0.0,2041363.88
1660,20,2023-04-01,410458.46,1830864.41,91543.22,1511949.17
1661,20,2023-05-01,317868.77,2393690.75,0.0,2075821.98
1662,20,2023-06-01,504801.65,1015252.57,152287.89,662738.81
1663,20,2023-07-01,616064.91,1109625.34,166443.8,660004.23
1664,20,2023-08-01,315430.34,1988682.35,298302.35,1971554.36
1665,20,2023-09-01,197663.8,1920863.13,288129.47,2011328.8
1666,20,2023-10-01,424622.83,1310367.34,196555.1,1082299.61
1667,20,2023-11-01,441128.65,1253682.12,125368.21,937921.68
1668,20,2023-12-01,289408.18,1886573.22,188657.32,1785822.36
1669,20,2024-01-01,334241.11,1467712.26,220156.84,1353627.99
1670,20,2024-02-01,222175.34,2203618.19,220361.82,2201804.67
1671,20,2024-03-01,614371.17,1258156.8,188723.52,832509.15
1672,20,2024-04-01,420621.49,2076702.21,0.0,1656080.72
1673,20,2024-05-01,604085.9,1732296.68,259844.5,1388055.28
1674,20,2024-06-01,509959.14,2283760.24,0.0,1773801.1
1675,20,2024-07-01,258942.28,2203162.71,330474.41,2274694.84
1676,20,2024-08-01,508896.61,1258136.02,62906.8,812146.21
1677,20,2024-09-01,255867.47,2285176.0,0.0,2029308.53
1678,20,2024-10-01,223588.61,1042532.51,156379.88,975323.78
1679,20,2024-11-01,335150.35,1898865.48,189886.55,1753601.68
1680,20,2024-12-01,383263.47,1410649.09,70532.45,1097918.07
1681,21,2018-01-01,418944.88,2208939.54,0.0,1789994.66
1682,21,2018-02-01,527525.31,1635493.03,0.0,1107967.72
1683,21,2018-03-01,259706.57,1331026.67,66551.33,1137871.43
1684,21,2018-04-01,527304.51,1732969.12,0.0,1205664.61
1685,21,2018-05-01,812791.77,2036337.84,203633.78,1427179.85
1686,21,2018-06-01,238308.74,1950916.28,292637.44,2005244.98
1687,21,2018-07-01,125255.38,921062.47,138159.37,933966.46
1688,21,2018-08-01,209505.35,462384.48,23119.22,275998.35
1689,21,2018-09-01,124190.89,462458.28,46245.83,384513.22
1690,21,2018-10-01,69663.82,242699.41,0.0,173035.59
1691,21,2018-11-01,77628.8,507618.66,25380.93,455370.79
1692,21,2018-12-01,129753.63,975328.0,97532.8,943107.17
1693,21,2019-01-01,365513.85,1167565.57,116756.56,918808.28
1694,21,2019-02-01,343290.45,2800359.2,280035.92,2737104.67
1695,21,2019-03-01,425172.8,1495747.05,149574.71,1220148.96
1696,21,2019-04-01,273354.12,1852723.11,92636.16,1672005.15
1697,21,2019-05-01,619775.71,1869119.55,93455.98,1342799.82
1698,21,2019-06-01,322769.97,2037454.74,101872.74,1816557.51
1699,21,2019-07-01,237149.07,911703.05,45585.15,720139.13
1700,21,2019-08-01,69942.76,495668.87,74350.33,500076.44
1701,21,2019-09-01,90272.82,393601.82,0.0,303329.0
1702,21,2019-10-01,137543.47,320007.29,0.0,182463.82
1703,21,2019-11-01,75508.75,836130.6,41806.53,802428.38
1704,21,2019-12-01,202586.95,669461.63,66946.16,533820.84
1705,21,2020-01-01,533193.3,965735.68,0.0,432542.38
1706,21,2020-02-01,554213.96,1520264.58,228039.69,1194090.31
1707,21,2020-03-01,327750.63,2555192.76,383278.91,2610721.04
1708,21,2020-04-01,557520.24,2638201.34,131910.07,2212591.17
1709,21,2020-05-01,358096.54,3229744.34,161487.22,3033135.02
1710,21,2020-06-01,175543.02,1877432.96,93871.65,1795761.59
1711,21,2020-07-01,294791.82,630271.13,0.0,335479.31
1712,21,2020-08-01,194857.24,489797.28,24489.86,319429.9
1713,21,2020-09-01,71383.82,176564.23,17656.42,122836.83
1714,21,2020-10-01,103999.37,464734.3,46473.43,407208.36
1715,21,2020-11-01,102189.07,563054.05,28152.7,489017.68
1716,21,2020-12-01,430603.7,1397034.74,139703.47,1106134.51
1717,21,2021-01-01,466996.27,2403877.05,360581.56,2297462.34
1718,21,2021-02-01,207219.77,2235113.4,335267.01,2363160.64
1719,21,2021-03-01,816693.3,1375313.5,68765.68,627385.88
1720,21,2021-04-01,675775.37,3040006.05,152000.3,2516230.98
1721,21,2021-05-01,602288.61,2155599.92,107780.0,1661091.31
1722,21,2021-06-01,253947.19,1208426.64,120842.66,1075322.11
1723,21,2021-07-01,274343.08,950963.11,47548.16,724168.19
